,Text,favorited,favoriteCount,Date,truncated,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted
263,"RT @_insociable_: N’oldu O.Ç @hdpdemirtas

#Afrin
#AfrinZaferi https://t.co/gRMfpqIRPA",FALSE,0,2018-03-19 19:30:55,FALSE,9.75816910347686E+017,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",sehri_ban55,44,TRUE,FALSE
264,RT @mutludc: SOHR: Members of “Olive Branch” continue to thieve the property of citizens in #Afrin and the escalation of looting and arrest…,FALSE,0,2018-03-19 19:30:55,FALSE,9.75816909567545E+017,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",alfakinikos,50,TRUE,FALSE
265,@dersi4m's account has been withheld in Turkey in response to a legal demand. Learn more.,FALSE,0,2018-03-19 19:30:54,FALSE,9.75816904261735E+017,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",magentanetzwerk,21,TRUE,FALSE
266,"RT @JOHTURK1: ÖNEMLI GELIŞME: 

AFRIN ŞEHIR MERKEZINDEKI SIVIL HALK 3 YPGLI TERÖRISTI IHBAR EDEREK TSK/ÖSO GÜÇLERINE TESLIM ETTI.

MAŞALLAH…",FALSE,0,2018-03-19 19:30:51,FALSE,9.75816892106576E+017,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",cimcikci_celal,38,TRUE,FALSE
267,Schon vor Jahren habe ich davor gewarnt das der #Diktator der #Tuerkei den #Krieg um die Eroberung von fast ganz… https://t.co/vsbmpkjJJz,FALSE,1,2018-03-19 19:30:51,TRUE,9.75816890340823E+017,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RainerRogge,2,FALSE,FALSE
268,"Herşey Daha Yeni Başlıyor #Afrin'de 
Teravihe Gideceğiz, #Rakka'ya 
Bayram Namazına #Şam'da Bime 
#Halepte A101'e Gideceğiz 😎",FALSE,0,2018-03-19 19:30:50,FALSE,9.75816889422242E+017,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RteAkHaber,0,FALSE,FALSE
269,"RT @fr: Linke und grüne Politiker fordern, die Eroberung der syrischen Stadt #Afrin durch türkische Truppen als völkerrechtswidrig einzustu…",FALSE,0,2018-03-19 19:30:50,FALSE,9.75816886301725E+017,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",mk4058,9,TRUE,FALSE
270,RT @musaciftci22: @abdullahbasci @ikalin1 @TC_Basbakan @RT_Erdogan  önderliğinde Türk Silahlı Kuvvetlerimiz gücünü ve asaletini bir kez dah…,FALSE,0,2018-03-19 19:30:49,FALSE,9.75816884397527E+017,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",07AK_Alisan,114,TRUE,FALSE
271,@memeddrews's account has been withheld in Turkey in response to a legal demand. Learn more.,FALSE,0,2018-03-19 19:30:49,FALSE,9.75816883093025E+017,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",NarinIonela,27,TRUE,FALSE
272,RT @BeckyCNN: .@ikalin1 tells me @RT_Erdogan is taking reports of looting by Turkish backed forces in #Afrin “very seriously”. https://t.co…,FALSE,0,2018-03-19 19:30:48,FALSE,9.75816879569809E+017,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",omerfarukmavigl,169,TRUE,FALSE
273,"RT @TRTurkOrdusu: #Afrin'e giremeyeceksiniz falan diyen soytarılar vardı onlar burada mı?

Bakın burası Afrin !!! https://t.co/5GbpHq6usu",FALSE,0,2018-03-19 19:30:47,FALSE,9.75816876478599E+017,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",mazlumbabahotm1,201,TRUE,FALSE
274,"RT @slmhktn: #Afrin'de, teröristlerin kentten ayrılmalarına izin vermediği 7 aile, hayatta kalabilmek için binalarının bodrum katındaki dep…",FALSE,0,2018-03-19 19:30:47,FALSE,9.75816876361167E+017,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Bakieti61224015,35,TRUE,FALSE
275,"RT @statedeptspox: We are deeply concerned by UN evacuation reports of up to 250,000 Kurds from #Afrin #Syria. We call on all relevant acto…",FALSE,0,2018-03-19 19:30:47,FALSE,9.75816874473804E+017,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",mouse458,77,TRUE,FALSE
276,"RT @TurkKizilayi: Türk Kızılayı #Afrin'de!

Bölgede yaşayan sivil halka ülkemizin yardım elini uzattık. #ŞefkatNöbeti'ni Afrin'e taşıdık. h…",FALSE,0,2018-03-19 19:30:46,FALSE,9.75816872028451E+017,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",dikkat61_laz,64,TRUE,FALSE
277,"RT @a_globale: Anna Campbell, combattante internazionalista d’origine britannica arruolata nelle fila dei resistenti curdi #YPJ è stata ucc…",FALSE,0,2018-03-19 19:30:45,FALSE,9.75816868333277E+017,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Vero_Bergoglio,9,TRUE,FALSE
278,"RT @RRYrevolucion: #AnnaCampbell, militante anarquista e internacionalista, ha fallecido en #Afrin defendiendo la revolución de #Rojava fre…",FALSE,0,2018-03-19 19:30:45,FALSE,9.75816867733557E+017,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",MadridAnarchist,17,TRUE,FALSE
279,"RT @sted93: About #FathersDay
This is a father with his little girl... she’s been killed.

This is happening in our World.
This is happenin…",FALSE,0,2018-03-19 19:30:45,FALSE,9.75816865061667E+017,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",windy_silver,6,TRUE,FALSE
280,RT @serenata73: Dopo alcuni tafferugli con le forze di polizia in tenuta antisommossa la manifestazione di protesta contro l'aggressione tu…,FALSE,0,2018-03-19 19:30:44,FALSE,9.75816862478021E+017,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",UdoReger,22,TRUE,FALSE
281,RT @irfanspmz: #Afrin CANLI #Zeytindalıoperasyonunu  DHA Savaş Muhabiri İrfan Sapmaz Suriye/I'm following the#OliveBranchOperatio… https://…,FALSE,0,2018-03-19 19:30:42,FALSE,9.75816855406473E+017,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",X23454676543K,5,TRUE,FALSE
282,"RT @BayOsmanoglu: Bu ne güzel bir armağandır 🇹🇷
 
#AfrinZaferi
#Afrin
#ÇanakkaleGeçilmez
#18MartÇanakkaleZaferi
""Çanakkale Zaferimizin 103""…",FALSE,0,2018-03-19 19:30:42,FALSE,9.75816853758141E+017,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",BayOsmanoglu,204,TRUE,FALSE
283,"Hayat kısa, geceler sensiz, ölüm yakın.
#afrin",FALSE,1,2018-03-19 19:30:41,FALSE,9.75816851602145E+017,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",d1ayaz,0,FALSE,FALSE
284,"RT @RTenfrancais: 🔴 Le gouvernement #syrien condamne «l'occupation turque» d'#Afrin et réclame un «retrait immédiat»
➡️ https://t.co/an6wMy…",FALSE,0,2018-03-19 19:30:41,FALSE,9.75816851493179E+017,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",peuple_liberte,60,TRUE,FALSE
285,"RT @SevimDagdelen: Angesichts der anhaltenden Gräueltaten der #FSA in #Afrin , ist die Listung und strafrechtliche Verfolgung der Freien Sy…",FALSE,0,2018-03-19 19:30:41,FALSE,9.75816849651839E+017,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",trilmm,82,TRUE,FALSE
286,RT @PamelaTamby: La ville d'#Afrin est tombée entre les mains de l'autocrate islamiste #Erdogan. Je suis écoeurée par l'Occident qui a lâch…,FALSE,0,2018-03-19 19:30:39,FALSE,9.75816843255603E+017,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",IsabelScigliano,140,TRUE,FALSE
287,"RT @a_globale: Anna Campbell, combattante internazionalista d’origine britannica arruolata nelle fila dei resistenti curdi #YPJ è stata ucc…",FALSE,0,2018-03-19 19:30:39,FALSE,9.75816842425045E+017,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",marrkino,9,TRUE,FALSE
288,RT @eha_medya: TSK'nın kentte hayatın normale dönmesi için yürüttüğü çalışmalara Afrinliler de destek veriyor. Güvenlik ve huzur özlemi çek…,FALSE,0,2018-03-19 19:30:38,FALSE,9.75816839115796E+017,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",yigiit_adam,32,TRUE,FALSE
289,RT @ElhamPavehnejad: بعد از #حلبچه نوبت به #عفرين رسیده آیا ؟؟ خدارا شکر بودن کوردها به منفعت هیچ کس نیست؟ #کوبانی با همت چه کسانی نجات پید…,FALSE,0,2018-03-19 19:30:38,FALSE,9.75816836242706E+017,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>",fff_ggg_128,50,TRUE,FALSE
290,Another war? Why not! #Afrin,FALSE,0,2018-03-19 19:30:37,FALSE,9.75816835227685E+017,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Juszi_Kinski,0,FALSE,FALSE
291,RT @mutludc: SOHR: Members of “Olive Branch” continue to thieve the property of citizens in #Afrin and the escalation of looting and arrest…,FALSE,0,2018-03-19 19:30:37,FALSE,9.7581683412448E+017,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",saeedzrkh,50,TRUE,FALSE
292,"RT @tarafsiz_anket: BEDELLİ ASKERLİK GELMELİ Mİ?

TAKİP EDİP OY KULLANALIM
#YHSninSesiMustafaKalaycı Ali Koç #SinemeSessizKalma Suudi Arabi…",FALSE,0,2018-03-19 19:30:37,FALSE,9.75816833923277E+017,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",mehmetcnr19,81,TRUE,FALSE
293,"RT @BKaraburun: Şimdi #Afrin’e merhameti götürme vakti. 
#ZeytinDalıHarekatı https://t.co/BXim0Ii8EW",FALSE,0,2018-03-19 19:30:37,FALSE,9.75816832367153E+017,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",brahim34547084,7,TRUE,FALSE
294,RT @EPalazzotto: I nostri media dicono che #Afrin è stata conquistata dall’esercito turco e dai “ribelli”. Si sono dimenticati di dire che…,FALSE,0,2018-03-19 19:30:36,FALSE,9.75816827350733E+017,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",lerribaldo,29,TRUE,FALSE
295,"RT @OzelHarekatTV: 🇹🇷
#AfrinZaferi #Afrin https://t.co/SgS54L4yoB",FALSE,0,2018-03-19 19:30:36,FALSE,9.75816827279413E+017,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",enes___2012,124,TRUE,FALSE
296,"RT @choricos: Αριστερά το άγαλμα στην πλατεία του #Afrin που κατάστρεψαν οι ρέμπελοι του Ερντογάν.
Δεξιά καταστροφές από τα κτήνη του ISIS…",FALSE,0,2018-03-19 19:30:35,FALSE,9.75816826356748E+017,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Duke_zappa,19,TRUE,FALSE
297,"RT @susa7170: Weitere 3 Milliarden! Euro hat Erdogans #Türkei von der #EU für die Flüchtlingsversorgung bekommen. Was für eine Farce, wenn…",FALSE,0,2018-03-19 19:30:34,FALSE,9.75816821176758E+017,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Sahindi63,151,TRUE,FALSE
298,"RT @frknhc: CHP;

1)YPG bir özgürlük hareketidir

2)Reyhanlı'mıza neden bomba düşüyor 

3)Tayyip Erdoğan Saray Saltanatı için Mehmetçiği at…",FALSE,0,2018-03-19 19:30:33,FALSE,9.75816816994996E+017,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",TeknikRessamBey,6,TRUE,FALSE
299,"RT @themarginale: Mehmetçik Afrin’den sesleniyor..
Bu zafer Çanakkale şehitlerine ve harekatta şehit düşen yiğitlerimize armağan olsun..
Mi…",FALSE,0,2018-03-19 19:30:33,FALSE,9.75816814516195E+017,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",muratYl52793546,137,TRUE,FALSE
300,"RT @Tancrede_Crptrs: L'Histoire se souviendra de la lâcheté de nos dirigeants ...

Ils ont préféré abandonner les Kurdes, ceux qui ont batt…",FALSE,0,2018-03-19 19:30:31,FALSE,9.75816806999962E+017,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",giljour2,147,TRUE,FALSE
301,"RT @eha_medya: #Afrin'de bomba ile tuzaklanmış araç böyle imha edildi.

#ZeytinDalıHarekatı #AfrinOperasyonu https://t.co/R2HkCJwLCF",FALSE,0,2018-03-19 19:30:31,FALSE,9.75816806396056E+017,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",yigiit_adam,15,TRUE,FALSE
302,Again Military police of the #FSA established checkpoints to control and capture all the members eho stolen from th… https://t.co/GdtWWhReLm,FALSE,1,2018-03-19 19:30:29,TRUE,9.75816798955278E+017,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",alkhatib_ah,0,FALSE,FALSE
303,"#ZaferHilalindir
#Afrin 
PKK ypg büyük darbe yedi, hikaye anlatmayı bıraksınlar 😎 https://t.co/L0QOWtshgv",FALSE,2,2018-03-19 19:30:28,FALSE,9.75816794853212E+017,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ReyhanK38689843,1,FALSE,FALSE
304,RT @SWagenknecht: Die Bundesregierung muss das Plündern und Morden in #Afrin klar verurteilen und umgehend ein Verbot der #FSA in Deutschla…,FALSE,0,2018-03-19 19:30:28,FALSE,9.75816793888645E+017,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",trilmm,54,TRUE,FALSE
305,"RT @RRYrevolucion: #AnnaCampbell, militante anarquista e internacionalista, ha fallecido en #Afrin defendiendo la revolución de #Rojava fre…",FALSE,0,2018-03-19 19:30:26,FALSE,9.75816787534152E+017,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Paferes,17,TRUE,FALSE
306,"RT @mutludc: Drawn to a Cause, British Woman Dies Fighting Alongside Kurds in Syria #YPJ @nytimes #Afrin https://t.co/vrcM4Ch2u7 https://t.…",FALSE,0,2018-03-19 19:30:26,FALSE,9.75816787265802E+017,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",alfakinikos,9,TRUE,FALSE
307,"RT @philosproject: ""Christians &amp; Yezidis in #Afrin have an additional worry of being attacked &amp; killed by Islamist militants working on #Tu…",FALSE,0,2018-03-19 19:30:25,FALSE,9.75816781142151E+017,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",EastMedMonitor,5,TRUE,FALSE
308,"RT @Mardani_3: .

NATO, UN and EU are creators of this massacare in #Afrin.

#BreakSilenceOnAfrin https://t.co/I6WSkVgZk7",FALSE,0,2018-03-19 19:30:24,FALSE,9.75816778533298E+017,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Eleni__22,191,TRUE,FALSE
309,"RT @luigidegennar: Dopo 2 mesi di silenzio sull'invasione dell'unica regione pacifica della Siria, solo ora a tragedia consumata la stampa…",FALSE,0,2018-03-19 19:30:24,FALSE,9.75816777581121E+017,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Carmela_oltre,11,TRUE,FALSE
310,Seguivo questa ragazza @EndiZentarmi fiera combattente curda ad #Afrin . Non scrive più da qualche giorno e il suo… https://t.co/sp8pQWuMS2,FALSE,1,2018-03-19 19:30:23,TRUE,9.75816773059731E+017,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",66robertoff,0,FALSE,FALSE
311,RT @TheSyriaCmpgn: Solidarity with the people of #Afrin. No civilian should be uprooted from their own homes and communities. https://t.co/…,FALSE,0,2018-03-19 19:30:22,FALSE,9.75816771084026E+017,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",bahareh1991,17,TRUE,FALSE
312,"RT @deniz_mawa: Siz hiç kurtarılmayı bekleyen bir halkın evini, her şeyini geride bırakarak kurtarıcısından kaçtığını gördünüz mü?

#Afrin…",FALSE,0,2018-03-19 19:30:22,FALSE,9.7581677077377E+017,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",CoskunDevrim3,54,TRUE,FALSE
313,"RT @TRDiplomacy: #Afrin Operasyonu’ndan sonra Türkiye’nin oluşturmayı planladığı #GüvenliBölge

#ZeytinDalıHarekatı https://t.co/c3MFNMvB5F",FALSE,0,2018-03-19 19:30:22,FALSE,9.75816769603596E+017,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",tugva_uskudar,41,TRUE,FALSE
314,"RT @CansuOezdemir: Endişeniz batsın. Başka diyecek birşey bırakmadınız. 

#Afrin https://t.co/yaJvDHJILZ",FALSE,0,2018-03-19 19:30:20,FALSE,9.75816762238362E+017,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",agit47_agit,160,TRUE,FALSE
315,RT @juluniver: Otra bigradista ínternacional amiga con el pueblo d #Kurdistan muere asesinada por #ErdoganTerrorist en la defensa d #Afrin…,FALSE,0,2018-03-19 19:30:18,FALSE,9.75816753421971E+017,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",aminahekmet,2,TRUE,FALSE
316,RT @_Soru_Yorum_: #ÖSO'nun sonradan yakalayıp cezalandırdığı 3-5 akılsızın çaldıklarından yaygara edenler #Kerkük'ü ve bütün #Kuzey #Suriye…,FALSE,0,2018-03-19 19:30:17,FALSE,9.75816750368526E+017,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",OUZTRK68,1,TRUE,FALSE
317,RT @SWagenknecht: Die Bundesregierung muss das Plündern und Morden in #Afrin klar verurteilen und umgehend ein Verbot der #FSA in Deutschla…,FALSE,0,2018-03-19 19:30:17,FALSE,9.75816749777064E+017,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",mequoh,54,TRUE,FALSE
318,RT @SimNasr: #Syrie ceinture explosive autour de la taille d’un combattant rebelle #Afrin https://t.co/MSB1IFxzRg,FALSE,0,2018-03-19 19:30:17,FALSE,9.75816748715905E+017,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Alain_Al_Akin,26,TRUE,FALSE
319,"RT @ahmetgundogdu01: Çanakkale menüsü; sabah üzüm hoşafı,öğle yemek yok,akşam üzüm hoşafı,ekmek.

Çanakkale’de kıtlık içerisinde yedi düvel…",FALSE,0,2018-03-19 19:30:16,FALSE,9.75816747226927E+017,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",CarkcHuseyin,16,TRUE,FALSE
320,@DefenseUnits's account has been withheld in Turkey in response to a legal demand. Learn more.,FALSE,0,2018-03-19 19:30:16,FALSE,9.75816746249662E+017,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",63Gulumse,28,TRUE,FALSE
321,@ICafrinresist's account has been withheld in Turkey in response to a legal demand. Learn more.,FALSE,0,2018-03-19 19:30:16,FALSE,9.75816743821234E+017,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",MuffinGSD,7,TRUE,FALSE
322,"RT @FesihAcar01: ABD Türkiye’nin #Afrin’de olmasından endişeliymiş!
#Afrin’i kaybettik bari Menbiç’i kurtaralım derdinde.
Daha dur ABD !
Sı…",FALSE,0,2018-03-19 19:30:16,FALSE,9.75816743070429E+017,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",sehri_ban55,95,TRUE,FALSE
323,"RT @Sm2016il: While #Turkey  's #Erdogan says he will expand the offensive across northern Syria in the wake of invading #Afrin, #Syria dem…",FALSE,0,2018-03-19 19:30:13,FALSE,9.75816733880717E+017,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",cihanis,1,TRUE,FALSE
324,@AfarinMamosta's account has been withheld in Turkey in response to a legal demand. Learn more.,FALSE,0,2018-03-19 19:30:11,FALSE,9.75816726192542E+017,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",neonlambalar,5,TRUE,FALSE
325,#ImadKarim über #Afrin https://t.co/jbJ3hh8cXi,FALSE,3,2018-03-19 19:30:11,FALSE,9.75816724963578E+017,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",IQ_Stimulator,1,FALSE,FALSE
326,"RT @tarafsiz_anket: BEDELLİ ASKERLİK GELMELİ Mİ?

TAKİP EDİP OY KULLANALIM
#YHSninSesiMustafaKalaycı Ali Koç #SinemeSessizKalma Suudi Arabi…",FALSE,0,2018-03-19 19:30:09,FALSE,9.75816716612702E+017,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",88v91limadurlar,81,TRUE,FALSE
327,"RT @idiotypos: Anna Campbell, 26 χρόνων. Βρετανή μαχήτρια με την γυναικεία Κουρδική πολιτοφυλακή (YPJ). Σκοτώθηκε στις 15 Μαρτίου, από τουρ…",FALSE,0,2018-03-19 19:30:09,FALSE,9.75816714951844E+017,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",idiotypos,23,TRUE,FALSE
328,"RT @AltAkl2: Teroristlerin  yalanı

"" #Tsk #Afrin de hastaneyi bombayla vurdu"" dediği hastane
sapasağlam yerinde

#Efrîn 
#AfrinOperasyonu…",FALSE,0,2018-03-19 19:30:08,FALSE,9.75816713462829E+017,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",N_okta__,267,TRUE,FALSE
329,"RT @yasdizey: Tüm dünyaya rağmen sürdürdüğümüz soylu mücadelemiz Çanakkale Zaferi’nin 103. yıl dönümünde zaferle sonuçlanmıştır.
Bizler ina…",FALSE,0,2018-03-19 19:30:08,FALSE,9.75816710380024E+017,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",yasdizey,5,TRUE,FALSE
330,RT @claudeelkhal: #Afrin https://t.co/5leZaKWUd8,FALSE,0,2018-03-19 19:30:08,FALSE,9.75816709725618E+017,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Hug_Ge,107,TRUE,FALSE
331,@CommuneInt's account has been withheld in Turkey in response to a legal demand. Learn more.,FALSE,0,2018-03-19 19:30:07,FALSE,9.75816706273829E+017,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",KostasZark,205,TRUE,FALSE
332,"RT @Hana_For_Kurd: 💜Anna Campbell 💜
A British Hero Volunteer in #YPJ has been killed in #Efrin 15 March in defend of #Afrin 

#LooterAndLos…",FALSE,0,2018-03-19 19:30:06,FALSE,9.7581670459587E+017,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",bahareh1991,26,TRUE,FALSE
333,RT @d_lara095: Türkei lässt plündern / Milizen rauben Häuser im besetzten #Afrin aus. Kurdische Kräfte erklären Guerillakrieg gegen… https:…,FALSE,0,2018-03-19 19:30:05,FALSE,9.75816699541906E+017,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",btekin1954,12,TRUE,FALSE
334,"@husnu_bingol BİNBAŞIM OLMAMIŞ. BENCE OLMASI GEREKEN #GüvenliBölge BU :))
#ZeytinDalıHarekatı #Afrin https://t.co/AIIK6CMJ0j",FALSE,0,2018-03-19 19:30:03,FALSE,9.75816692390617E+017,412596107,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Payitaht1234,0,FALSE,FALSE
335,RT @d_lara095: Türkei lässt plündern / Milizen rauben Häuser im besetzten #Afrin aus. Kurdische Kräfte erklären Guerillakrieg gegen… https:…,FALSE,0,2018-03-19 19:30:03,FALSE,9.75816691379769E+017,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",47c6e82e6fab4b3,12,TRUE,FALSE
336,"RT @aradio_berlin: #AfrinNotAlone

#Anarchist comrade #AnnaCampbell fallen in #Afrin defending the #Rojava revolution from the attack by th…",FALSE,0,2018-03-19 19:30:01,FALSE,9.7581668413202E+017,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Siempre4lert4,67,TRUE,FALSE
337,"RT @InsurrectNews: [Video] Anarchist takeover of the German consulate in #Iraklio, #Crete in solidarity with #Afrin. #Fight4Afrin #Internat…",FALSE,0,2018-03-19 19:30:01,FALSE,9.75816682252911E+017,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",AngryAnok,44,TRUE,FALSE
338,RT @Kurdish_aflaton: حمایت از #عفرین  ربطی به نژاد و زبان ندارد ، فقط کافی است انسان باشید و وجدانی بیدار داشته باشید که کشتار کودکان را تو…,FALSE,0,2018-03-19 19:30:00,FALSE,9.75816679270879E+017,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",HawarAfrin,72,TRUE,FALSE
339,@AfarinMamosta's account has been withheld in Turkey in response to a legal demand. Learn more.,FALSE,0,2018-03-19 19:30:00,FALSE,9.75816678528508E+017,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",63_olaussen,5,TRUE,FALSE
340,"#Bomb blast in Syria's #Afrin kills seven civilians, four FSA soldiers
https://t.co/ZYpTEI7P6v https://t.co/j8zPgBNZ63",FALSE,0,2018-03-19 19:30:00,FALSE,9.75816677907714E+017,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",yenisafakEN,0,FALSE,FALSE
341,Analysis: What does Turkey's capture of #Afrin mean for Syria's war? https://t.co/6EZtQtkoDM https://t.co/718Ko4fBvf,FALSE,0,2018-03-19 19:30:00,FALSE,9.7581667769795E+017,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",TheNationalUAE,2,FALSE,FALSE
342,"RT @CremaschiG: Le truppe di #Erdogan occupano #Afrin massacrando i #Curdi con i sostegno dei famigerati "" ribelli"" #siriani cioé  di #UE #…",FALSE,0,2018-03-19 19:30:00,FALSE,9.75816677618344E+017,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",marrkino,11,TRUE,FALSE
343,RT @d_lara095: Türkei lässt plündern / Milizen rauben Häuser im besetzten #Afrin aus. Kurdische Kräfte erklären Guerillakrieg gegen… https:…,FALSE,0,2018-03-19 19:29:59,FALSE,9.75816672513855E+017,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",bulenttekin47,12,TRUE,FALSE
